ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,WGS84_LAT,WGS84_LON
PU-830,高雄市,鼓山區,美術北一街,-0.731715316,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.58333333,-0.0925693,0.289842988,1,176693,2507140,,-0.223908661,-0.068837375,-0.207856274,22.66297513,120.2866672
PU-831,新北市,淡水區,濱海路一段,0.309250355,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.583333333,0.720402292,0.496846612,1,294435,2786986,,0.531976907,-0.688236533,1.207744669,25.19081844,121.4408926
PU-832,桃園市,桃園區,文中三路,-0.837318787,,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.416666667,-0.901519125,0.421151257,1,279157,2765439,,-1.055043316,-1.053391959,-0.438451903,24.99666293,121.2888462
PU-833,新北市,泰山區,福泰街,0.15139792,,2,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.33333333,-0.638380617,-0.819325686,0,293731,2772403,,-0.126876943,-0.097845049,-0.438451903,25.05918419,121.4334428
PU-834,高雄市,鼓山區,明誠三路,-0.809343721,,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.33333333,-0.010410333,-0.819325686,0,178244,2506874,,-0.030976791,-0.860576243,-0.032774408,22.66063952,120.3017709
PU-835,新北市,汐止區,樟樹二路,-0.338430108,,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.83333333,-0.825680079,-0.819325686,0,314563,2773082,,-0.88474275,-0.287248098,-0.177964248,25.06456788,121.6399439
PU-836,台北市,中山區,長春路,-1.221903847,,8,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38.5,-1.246242062,1.386653236,1,303879,2771898,,-1.202995468,-1.642077109,-0.438451903,25.05429747,121.5340025
PU-837,台中市,西區,美村路一段,0.799799389,,9,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),16.41666667,1.691371898,-0.221486861,1,215553,2671229,,1.530583214,0.524966776,0.885337818,24.14595447,120.6610445
PU-838,新北市,板橋區,民生路二段,-0.397672838,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.33333333,-0.71824143,-0.819325686,0,297426,2768236,,-0.376669966,0.6222278,-0.438451903,25.02145299,121.4699217
PU-839,台北市,北投區,知行路,-1.020262261,,7,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12,-1.453075824,-0.819325686,0,297088,2779435,,-1.674009491,-1.350294035,-0.438451903,25.12256805,121.4669559
PU-840,新北市,永和區,信義路,0.845511224,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.08333333,-0.162662964,-0.819325686,0,301866,2767195,,0.551213516,0.482308431,-0.438451903,25.01190928,121.5138751
PU-841,台北市,信義區,忠孝東路五段,-1.296984694,,5,11,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.16666667,-1.484100888,-0.819325686,0,307994,2770433,,-1.661279383,-1.382714376,-0.438451903,25.04091942,121.5747236
PU-842,新北市,中和區,民樂路,-1.356780197,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.41666667,-1.228431377,0.33000787,1,298627,2765988,,-1.426762491,-0.828155902,-0.438451903,25.00111985,121.4817423
PU-843,新北市,三峽區,國慶路,-0.055963653,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.91666667,0.002229508,0.971101184,1,287942,2759170,,0.049930123,-0.567086835,-0.438451903,24.93987056,121.3757023
PU-844,台北市,大安區,復興南路二段,-0.122176117,,15,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.08333333,0.129202456,-0.819325686,0,304747,2769304,,0.148659188,0.606870796,-0.2377483,25.03084786,121.542502
PU-845,台北市,內湖區,成功路四段,-0.447518445,商,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38,0.044170798,-0.819325686,0,309677,2774933,,0.554042429,0.867939863,-0.438451903,25.08147918,121.5915966
PU-846,高雄市,楠梓區,金和街,-0.910933588,,13,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.833333333,-0.52060028,-0.819325686,0,179998,2513843,,-0.721231575,-0.823036901,-0.438451903,22.72364615,120.3185263
PU-847,高雄市,鼓山區,中華一路,-0.589628898,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.66666667,-0.075907691,-0.465565761,1,177172,2505840,,0.101699232,0.299730718,-0.438451903,22.65125626,120.2913882
PU-848,新竹市,新竹市,凌雲街,2.183075083,,6,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.41666667,1.417891701,-0.819325686,1,245262,2743902,,0.918972212,0.519847774,-0.438451903,24.80248908,120.9531359
PU-849,金門縣,金城鎮,金門城,2.93145617,,2,3,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),11.75,-0.437292237,-0.819325686,0,-23244,2702124,,-0.050213399,0.398698077,-0.438451903,24.40132048,118.3065712
PU-850,桃園市,八德區,茄苳路,0.59738873,,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.25,0.65318132,0.02259204,1,278453,2764023,,0.371577537,-0.217288413,0.970743606,24.98389225,121.2818429
PU-851,新北市,三重區,溪尾街,-0.27663982,,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.75,0.256175404,0.774911182,1,299367,2774751,,0.317262406,-0.742839214,-0.438451903,25.08020832,121.4893871
PU-852,台北市,北投區,大業路,0.210424348,,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.25,-0.680321907,0.728567087,1,300034,2780545,,-0.552345466,-0.126852724,0.016333921,25.1324941,121.4962101
PU-853,台北市,大安區,新生南路一段,0.792517219,住,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44,-0.318362824,-0.819325686,0,303934,2770442,,0.329709624,0.289492716,-0.438451903,25.04115085,121.5344906
PU-854,新北市,蘆洲區,長興路,1.962615219,,8,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.16666667,0.741660207,0.30065661,1,296416,2775734,,0.665218712,0.263897709,-0.438451903,25.0891764,121.4601671
PU-855,高雄市,前金區,自立橫路,-1.04326238,,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.58333333,-0.745819265,-0.819325686,0,177786,2503387,,-1.081635098,-0.41522313,-0.293262062,22.62913083,120.2974747
PU-856,台中市,北屯區,東光路,-1.020190161,,17,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.91666667,-0.180473649,-0.819325686,1,219669,2673554,,-0.391663205,-0.060305707,-0.026368974,24.16703209,120.7014964
PU-857,台北市,大安區,復興南路一段,0.783696902,,11,14,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),41.83333333,3.702255695,1.082327012,1,304814,2769709,,5.633921597,-1.642077109,-0.438451903,25.03450175,121.543182
PU-858,台南市,東區,東門路三段,-0.265584381,,4,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.83333333,1.841326375,-0.428490485,1,171113,2542361,,1.617430845,2.604987638,-0.438451903,22.98077416,120.2305881
PU-859,台南市,永康區,大灣路,-0.027363715,,2,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),0.083333333,-0.902093663,-0.498006628,1,174755,2546495,,-0.963103641,-0.756489884,-0.438451903,23.0182726,120.2659056
PU-860,桃園市,龜山區,樂善二路,-0.550141755,,12,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.075333153,0.45668173,1,289533,2770998,,-0.300006422,-0.367445785,-0.438451903,25.04661531,121.3917945
PU-861,台北市,松山區,三民路,1.740593173,,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16,1.655175989,-0.819325686,0,306597,2772102,,0.883045017,0.238302703,0.430551995,25.05603987,121.5609484
PU-862,新北市,新店區,北新路三段,1.593844244,,3,3,住家用,加強磚造,公寓(5樓含以下無電梯),53.58333333,-0.802124012,-0.819325686,0,304435,2764309,,-0.13706103,-1.642077109,-0.438451903,24.9857644,121.5392135
PU-863,宜蘭縣,宜蘭市,民權新路,-0.272938651,,7,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.58333333,-0.16725927,-0.819325686,0,325303,2738630,,-0.191659052,0.211001362,-0.438451903,24.75304773,121.7445225
PU-864,新北市,八里區,龍米路二段,-0.824941503,,12,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.25,-0.865897755,-0.819325686,0,293625,2783511,,-0.619390705,-0.522722158,0.368632798,25.15947018,121.432745
PU-865,台南市,永康區,大橋一街,-0.880603233,,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.91666667,-0.318937362,-0.358974343,1,170722,2546369,,-0.268322596,0.059137657,-0.438451903,23.01694749,120.2265686
PU-866,新北市,三重區,元信二街,-0.178751122,,10,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.083333333,-0.042009936,0.586445196,1,300367,2774865,,-0.393643444,0.117153005,-0.438451903,25.08120448,121.4993042
PU-867,桃園市,桃園區,鎮一街,0.183939362,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.66666667,-0.669405681,-0.819325686,0,281898,2765698,,-0.082463008,-0.672879529,-0.438451903,24.99894605,121.3160058
PU-868,桃園市,中壢區,永昌路,-0.651803722,,15,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.771098947,0.776455985,1,270941,2767534,,-1.067207642,-0.771846888,-0.071207013,25.015713,121.207486
PU-869,新北市,新莊區,福壽街,0.528989212,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.33333333,-0.184495417,-0.819325686,0,296244,2771686,,0.513306081,-0.997082945,-0.438451903,25.05263631,121.4583259
PU-870,台北市,中山區,松江路,-0.964504398,,13,24,其他,鋼骨造,住宅大樓(11層含以上有電梯),0.25,0.611814567,0.41806165,1,303746,2771623,,0.317545298,-0.633633852,-0.438451903,25.05181953,121.5326736
PU-871,台北市,南港區,福德街,0.830273945,,7,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.33333333,1.417317163,-0.819325686,0,309761,2770292,,0.90539343,-0.22923275,-0.438451903,25.03957773,121.5922278
PU-872,高雄市,苓雅區,和平一路,1.070897968,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.66666667,-0.067289618,-0.819325686,0,180123,2502488,,0.632120429,0.931074212,-0.438451903,22.62111035,120.3202486
PU-873,新北市,板橋區,光華街,0.638317886,,2,4,住家用,加強磚造,公寓(5樓含以下無電梯),47.16666667,-0.766502641,-0.819325686,0,295722,2767152,,-0.079634095,-1.642077109,-0.438451903,25.01171896,121.4530021
PU-874,新北市,新莊區,立信三街,-1.066574935,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.75,-0.948056721,-0.819325686,0,294803,2771469,,-1.231850381,-0.522722158,0.161523761,25.05072061,121.4440373
PU-875,台北市,大安區,敦化南路二段,-0.04541292,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),37.33333333,-0.227585784,-0.819325686,0,305295,2768763,,-0.280769813,-0.039829701,-0.438451903,25.02594383,121.5479104
PU-876,新北市,永和區,竹林路,0.438382683,,2,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),50.58333333,-0.590693944,-0.819325686,0,302538,2766890,,-0.212310117,0.883296867,-0.438451903,25.00913259,121.5205213
PU-877,台中市,南屯區,文心一路,1.014971869,,3,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.41666667,1.878096822,2.115800331,2,213075,2672214,,1.193093887,1.048811242,2.770670598,24.15479215,120.6366365
PU-878,新北市,中和區,民生街,0.375871389,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),44.91666667,-0.746393803,-0.819325686,0,297343,2766380,,-0.475964814,0.94813755,-0.438451903,25.0046995,121.4690357
PU-879,台中市,西區,公益路,0.681938801,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.91666667,-0.536112812,-0.819325686,0,215202,2671776,,0.093212492,-1.642077109,-0.438451903,24.15088575,120.6575776
PU-880,新北市,三重區,中央北路,-0.250827774,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.41666667,-1.030215688,-0.819325686,0,300411,2773393,,-0.68530438,-1.642077109,0.896013542,25.06791388,121.4996864
PU-881,桃園市,平鎮區,南平路,0.767113744,農,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7,0.051065257,0.73011189,1,269862,2757636,,-0.120370443,0.025010982,-0.438451903,24.92636479,121.1966531
PU-882,台北市,中正區,重慶南路一段,-1.130936814,,2,8,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),40,-0.962420177,-0.819325686,0,301795,2770528,,-0.611186858,-1.642077109,-0.438451903,25.04200199,121.5132968
PU-883,台北市,南港區,南港路一段,0.909200163,住,3,3,工業用,鋼筋混凝土造,公寓(5樓含以下無電梯),48,-0.691238134,-0.819325686,0,311897,2771944,,-0.144981987,-0.50565882,-0.438451903,25.05440579,121.6134687
PU-884,新北市,深坑區,北深路三段,0.069996245,,7,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25,0.275135166,0.538556298,1,310521,2766290,,0.593930103,0.584688458,0.080388262,25.00341802,121.5995835
PU-885,台北市,文山區,辛亥路四段,0.270003548,,21,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.416666667,1.073743303,2.270280648,2,306139,2766134,,0.73424419,0.38675374,0.968608462,25.00217832,121.5561663
PU-886,台中市,太平區,永平南路,-0.826119148,,8,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),23.33333333,-0.691812672,-0.117985048,1,221675,2669409,,-0.947261728,-0.178042737,0.178604919,24.12964301,120.7213195
PU-887,新北市,三重區,五華街,-0.475878049,,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.08333333,-0.461422842,-0.819325686,0,299769,2775214,,-0.352624205,-0.19339974,-0.438451903,25.08437506,121.4933888
PU-888,台中市,南屯區,五權西路二段,0.138371729,,7,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.666666667,2.893880409,1.361936386,2,214235,2670639,,2.505143761,1.373014658,1.677476506,24.14059787,120.6480903
PU-889,台南市,東區,建東街,-0.00897804,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),31.66666667,-0.670554757,-0.819325686,0,171751,2543463,,-0.515286705,0.149573347,-0.438451903,22.99075525,120.2367544
PU-890,新北市,淡水區,北新路,-1.002525493,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.83333333,-1.290481505,-0.819325686,0,295142,2785832,,-1.45476873,-0.411810463,-0.438451903,25.18037919,121.4478693
PU-891,桃園市,龜山區,文化一路,-0.671391075,,22,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.166666667,0.630199791,0.818165671,1,288994,2770347,,0.236638384,1.089763253,-0.438451903,25.040752,121.3864344
PU-892,台北市,松山區,新中街,3.219210008,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),52.25,-0.10233645,-0.819325686,0,306554,2772340,,1.001576474,-1.642077109,-0.438451903,25.05819011,121.560532
PU-893,宜蘭縣,五結鄉,二結路,0.085642094,,2,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),3.666666667,-0.952653027,-0.819325686,0,327846,2733022,,-1.124634577,-0.995376611,-0.438451903,24.70229227,121.769352
PU-894,台北市,內湖區,陽光街,2.330160482,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),2.083333333,-0.308021136,-0.701920646,1,309071,2774197,,-0.850512902,0.108621336,-0.116045051,25.07485854,121.5855578
PU-895,台南市,中西區,五妃街,1.30409562,,8,14,集合住宅,其他,住宅大樓(11層含以上有電梯),3.916666667,1.334583658,0.493757006,1,169050,2542588,,1.003556713,0.635878471,-0.028504118,22.98272499,120.2104565
PU-896,台北市,文山區,一壽街,0.241908314,,2,4,住商用,加強磚造,公寓(5樓含以下無電梯),52.66666667,-0.667682066,-0.819325686,0,306163,2763597,,0.08189684,-1.642077109,-0.438451903,24.97927348,121.5563009
PU-897,桃園市,桃園區,德華街,-0.830685524,,11,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.75,-0.7929314,0.632789291,1,279031,2764841,,-0.983754707,-0.551729832,-0.017828395,24.99126644,121.2875854
PU-898,高雄市,左營區,博愛二路,-0.903411083,,14,26,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.5,0.28662593,-0.819325686,0,178415,2507506,,0.230414776,0.458419759,-0.438451903,22.666354,120.3034059
PU-899,新北市,汐止區,樟樹二路,-0.905838473,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.08333333,-0.735477577,-0.819325686,0,314669,2773755,,-0.790539945,-0.674585863,-0.438451903,25.07063901,121.6410261
PU-900,基隆市,信義區,深溪路,1.674236508,,3,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),4.5,0.475649007,0.309925429,1,328950,2780703,,0.204954558,-0.468119477,0.225578102,25.13268278,121.7829751
PU-901,新北市,板橋區,金門街,0.073793548,,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.33333333,0.23147026,0.807352049,1,293718,2765118,,0.020509427,0.344095396,0.161523761,24.99341492,121.433083
PU-902,台北市,士林區,芝玉路二段,0.734187764,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),12.08333333,-0.30974475,-0.558253951,2,303971,2778211,,-0.645416706,-0.097845049,-0.438451903,25.11128724,121.535162
PU-903,桃園市,中壢區,榮安九街,0.004961426,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.08333333,-0.196560719,0.601893227,1,276034,2761634,,-0.110752139,-0.027885365,-0.438451903,24.96236703,121.2578366
PU-904,新竹縣,竹北市,自強三路,-0.864837216,,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.91666667,1.538544729,0.189430782,1,251778,2745545,,1.144153691,0.83040052,0.740147978,24.8173294,121.0175885
PU-905,新北市,蘆洲區,永康街,1.585312329,,3,11,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.416666667,1.302984056,2.713639157,2,296446,2775344,,1.106812039,-0.222407414,-0.438451903,25.08565457,121.4604513
PU-906,基隆市,安樂區,麥金路,-1.209598663,,10,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.583333333,-0.95839841,-0.819325686,0,322685,2779618,,-1.337934621,0.202469694,-0.034909552,25.12320318,121.7207895
