ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
TR-2511,新竹市,新竹市,長春街,1.484131033,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),30.91666667,0.001654969,1.085416619,1,251742,2742531,,0.520661255,0.574450455,-0.438451903,1.048725347
TR-2512,新北市,土城區,金城路一段,-1.236756588,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.16666667,-1.240496679,-0.819325686,0,294588,2762523,,-1.202146794,-1.053391959,-0.438451903,1.980948961
TR-2513,桃園市,桃園區,國聖二街,0.146278771,None,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23,0.099901006,0.964921972,1,278897,2764319,,0.23352658,0.728020494,-0.438451903,1.348535956
TR-2514,新北市,三重區,環河北路三段,-0.014529792,None,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.66666667,0.06313056,0.971101184,1,299385,2775926,,-0.200711574,-0.527841159,0.669688202,2.285444111
TR-2515,台北市,信義區,松德路,-0.14568094,None,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.75,-0.087398456,0.618886062,1,307900,2769688,,0.12093584,-0.290660765,-0.130991064,5.564622653
TR-2516,桃園市,楊梅區,三元街,0.070524983,None,3,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.83333333,-0.209775099,0.183251569,1,267093,2755897,,0.051344579,0.396991743,-0.438451903,0.617747595
TR-2517,高雄市,前金區,河東路,-1.37502167,None,10,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.08333333,-0.787186018,-0.819325686,0,177087,2502528,,-0.806947641,0.072788327,-0.246288879,0.973772694
TR-2518,新北市,板橋區,光復街,-0.098358857,None,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.5,-0.134510591,0.680678189,1,298874,2768208,,-0.229566487,0.321913057,-0.438451903,2.472825742
TR-2519,台南市,永康區,中華二路,0.157141941,None,14,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.16666667,0.475649007,0.625065275,1,171296,2545447,,0.79053956,0.835519521,-0.316748654,1.07214805
TR-2520,基隆市,仁愛區,曲水街,-0.252269788,住,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.5,-1.323804722,-0.819325686,0,324919,2779585,,-0.986866511,-1.642077109,-0.438451903,0.880081879
TR-2521,新北市,板橋區,重慶路,-0.53519288,None,22,32,住家用,其他,住宅大樓(11層含以上有電梯),29.91666667,1.977491935,-0.819325686,0,296876,2765906,,2.97955248,3.567359883,-0.218531998,2.051217072
TR-2522,新北市,汐止區,民族五街,-0.796557866,None,10,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.25,-0.996892471,-0.819325686,0,313521,2773838,,-1.169048512,-1.128470645,0.146577748,2.308866815
TR-2523,新北市,板橋區,雨農路,-0.94407587,None,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.25,0.041872645,0.844427325,1,296545,2768626,,0.245408015,0.456713425,-0.438451903,2.168330591
TR-2524,新北市,板橋區,民生路二段,0.169399057,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.33333333,-0.543007271,-0.819325686,0,297492,2768215,,-0.199297117,1.275753633,-0.438451903,2.332289519
TR-2525,新北市,鶯歌區,尖山路,-0.866832002,None,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.66666667,-1.057793523,-0.819325686,0,284891,2760154,,-1.181495729,-0.382802789,-0.342370391,1.348535956
TR-2526,新北市,汐止區,建成路,-0.786944442,None,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.66666667,-0.544156347,-0.819325686,0,316710,2774103,,-0.583180618,-0.27018476,-0.438451903,1.957526257
TR-2527,新北市,淡水區,淡金路,-0.073003449,None,8,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.33333333,0.606069185,0.906219451,1,296099,2783556,,1.376690344,1.227976288,-0.438451903,1.37195866
TR-2528,新北市,林口區,林口路,2.554105213,None,3,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),4.916666667,0.648010476,0.606527637,1,289227,2774577,,0.364505254,0.289492716,0.436957429,1.395381364
TR-2529,台中市,太平區,育才路,0.024885249,None,6,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.583333333,-0.062693312,0.496846612,1,221148,2672464,,-0.34074277,-0.31113677,0.654742189,1.161154325
TR-2530,新北市,中和區,員山路,-0.019648941,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.25,-0.780866097,-0.819325686,0,298477,2766255,,-0.259552965,-0.696768202,-0.438451903,1.816990033
TR-2531,新北市,汐止區,南興路,-0.114797813,None,7,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.666666667,0.163100211,0.540101101,1,315778,2772473,,-0.211461443,-0.38792179,1.026257369,1.934103553
TR-2532,高雄市,楠梓區,裕昌街,-0.799634162,None,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.833333333,-0.10233645,0.521563463,1,176873,2513016,,-0.265776574,-0.594388176,-0.438451903,1.044040806
TR-2533,新北市,中和區,興南路一段,0.784634211,None,2,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.166666667,1.328838276,-0.819325686,0,301560,2764469,,0.877104299,0.043780653,-0.438451903,1.770144626
TR-2534,台北市,信義區,松仁路,0.161804452,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.75,-0.545305424,-0.819325686,0,307595,2768046,,-0.073693378,0.495959102,-0.438451903,2.144907888
TR-2535,台中市,西屯區,國安一路,-0.577419848,None,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.41666667,-0.133936052,0.160079522,1,210810,2676156,,-0.358282031,-0.811092564,0.840499779,1.840412737
TR-2536,高雄市,三民區,建武路,-1.129927405,None,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.75,-0.791782323,-0.127253867,1,181069,2504727,,-0.798743793,-0.814505232,-0.438451903,0.987826316
TR-2537,新北市,三峽區,學成路,0.216000134,None,10,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.416666667,1.54486465,2.965442073,2,288016,2759673,,1.590839062,0.915717208,0.059036815,1.957526257
TR-2538,台南市,永康區,大橋一街,-0.880603233,None,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.58333333,-0.328129974,-0.206038829,1,170738,2546330,,-0.284164509,0.059137657,-0.438451903,1.184577029
TR-2539,台北市,中山區,農安街,-0.317713177,None,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),37.66666667,2.057352749,-0.819325686,0,303082,2773076,,2.786337718,3.739699593,-0.438451903,3.12866145
TR-2540,台中市,南屯區,五權西路二段,0.308168844,None,3,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.66666667,2.377370542,1.352667567,2,214855,2670620,,1.569905106,5.974996829,0.236253826,1.840412737
TR-2541,台北市,文山區,光輝路,1.365333136,None,3,4,住家用,磚造,公寓(5樓含以下無電梯),53.5,-0.434419546,-0.819325686,0,305967,2764439,,0.461536972,-1.642077109,-0.438451903,1.957526257
TR-2542,新北市,板橋區,文聖街,0.266759017,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),31.5,-0.123019826,-0.819325686,0,298327,2769020,,0.455879146,0.091557999,-0.438451903,1.887258145
TR-2543,高雄市,苓雅區,憲政路,-0.081343095,None,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.5,0.74395836,-0.036110481,2,180273,2504194,,-0.225040226,0.238302703,8.501399002,1.161154325
TR-2544,桃園市,中壢區,洽溪路,0.28742788,None,6,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.916666667,0.001080431,1.337219535,1,270868,2766718,,-0.213724574,-0.759902551,-0.438451903,1.723299218
TR-2545,高雄市,鳳山區,光遠路,-0.046782833,None,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.5,0.125180688,0.217237239,1,184666,2502596,,-0.274546204,0.028423649,-0.438451903,1.207999733
TR-2546,台南市,永康區,永平街,-1.038311466,None,4,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.25,-0.195411643,0.442778501,1,174340,2546791,,-0.177231595,0.064256658,-0.438451903,1.090886213
TR-2547,台北市,中山區,民生東路一段,-1.030188123,None,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.08333333,-1.036535609,-0.819325686,0,303013,2772390,,-1.048253924,-1.198430329,-0.216396853,3.456579304
TR-2548,高雄市,鳳山區,北賢街,-0.259119353,None,2,15,集合住宅,其他,住宅大樓(11層含以上有電梯),2.25,0.00452766,-0.819325686,0,185198,2504625,,-0.379498879,-0.471532145,0.214902379,1.348535956
TR-2549,台北市,信義區,吳興街,0.565616361,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.33333333,-0.596439326,-0.819325686,0,307158,2768841,,-0.071147356,-0.02106003,-0.438451903,2.753898188
TR-2550,新北市,三重區,力行路一段,-0.383132533,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40,-0.719965045,-0.819325686,0,298838,2773532,,-0.286993422,0.064256658,-0.438451903,1.582762995
TR-2551,台中市,西區,五權西三街,-0.013328114,None,19,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.5,3.031195045,1.032893311,2,215751,2669856,,2.664694457,3.337004824,1.831206925,1.512494883
TR-2552,基隆市,暖暖區,源遠路,2.364360241,None,2,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.916666667,1.906823733,-0.190590797,1,325811,2776600,,1.513609736,0.750202833,0.725201965,1.184577029
TR-2553,台北市,大安區,安和路一段,-0.403777363,None,15,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),41.41666667,0.752001895,1.629187334,1,305775,2769887,,1.086160974,1.320118311,-0.438451903,4.627714498
TR-2554,新北市,三重區,長壽街,0.235803789,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),25.58333333,-0.567137876,-0.819325686,0,300845,2773512,,-0.2193824,-0.379390121,-0.137396499,1.770144626
TR-2555,台北市,中山區,敬業二路,-0.097445581,商,4,8,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),17.91666667,-0.841767149,-0.819325686,0,305912,2774977,,-1.11247025,-0.635340186,-0.438451903,5.845695099
TR-2556,桃園市,中壢區,正大街,-0.596766865,None,3,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9,-0.657340378,0.774911182,1,270657,2761359,,-0.836368337,-1.065336296,-0.182234537,1.348535956
TR-2557,台中市,北區,進化北路,-0.595973758,None,12,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.5,1.469600142,-0.819325686,1,217452,2673102,,1.016569713,1.606782384,-0.438451903,1.06746351
TR-2558,台北市,信義區,松平路,-0.436943678,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),30.08333333,-0.777418868,-0.819325686,0,306846,2769150,,-0.710764597,-0.31113677,-0.064801578,3.362888489
TR-2559,新北市,新莊區,新崑路,-0.795356188,None,10,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.75,-0.645275075,0.404158422,1,293746,2765854,,-0.88474275,-0.674585863,-0.212126563,1.863835441
TR-2560,新北市,新莊區,景德路,0.403029314,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.41666667,-0.425801472,-0.819325686,0,294870,2769542,,0.13592908,0.405523412,-0.438451903,1.489072179
TR-2561,桃園市,蘆竹區,奉化路,0.501735153,None,5,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.333333333,0.907127217,1.888714266,2,279060,2770332,,0.827881212,0.521554108,-0.180099393,1.559340291
TR-2562,新北市,永和區,中山路一段,-0.934750848,None,10,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38.75,-0.669405681,-0.819325686,0,301254,2766682,,-0.58572664,-0.225820082,-0.438451903,2.355712222
TR-2563,新北市,林口區,文化三路一段,-0.460208166,None,11,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.333333333,-0.014432101,0.254312515,1,286580,2773789,,-0.3625254,0.132510009,0.103874854,2.51967115
TR-2564,高雄市,三民區,昌裕街,-0.646444238,None,13,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.66666667,-0.38443472,-0.307995838,1,181189,2506125,,-0.384590922,-0.178042737,-0.062666434,1.044040806
TR-2565,台北市,大安區,敦化南路二段,0.856422461,None,3,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),45.91666667,-0.467742763,-0.819325686,0,305323,2768589,,0.067752275,0.403817078,-0.438451903,3.55027012
TR-2566,高雄市,三民區,鼎力路,-0.803119029,None,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.083333333,0.127478841,-0.272465365,1,180348,2507490,,-0.209198313,-0.208756744,0.018469065,1.207999733
TR-2567,台南市,東區,凱旋路,1.174098083,None,2,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.83333333,2.055054596,0.651326929,2,171260,2543753,,2.081372586,2.466774603,-0.438451903,1.348535956
TR-2568,高雄市,三民區,十全三路,-1.119953477,None,3,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.25,-0.824531002,-0.437759304,1,177141,2505414,,-1.126897707,-0.541491829,-0.438451903,1.489072179
TR-2569,高雄市,三民區,莊敬路,-0.893821692,None,4,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666667,-0.406267173,-0.819325686,0,180030,2505805,,-0.736507706,-0.676292197,0.28322701,1.086201673
TR-2570,台南市,東區,慶東街,-0.174569282,None,3,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.5,-0.815338391,-0.819325686,0,169655,2543422,,-0.97357062,-0.377683787,-0.438451903,0.88945096
TR-2571,新北市,新莊區,中央路,-0.212854746,None,7,28,辦公室,鋼骨造,住宅大樓(11層含以上有電梯),8.583333333,0.843353473,0.682222992,1,295923,2772469,,0.507648255,0.018185647,0.79566174,2.004371664
TR-2572,台北市,文山區,興隆路二段,0.237101602,None,2,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.25,-0.341918891,1.192008037,1,305748,2766226,,-0.341874335,0.001122309,-0.438451903,2.70705278
TR-2573,台北市,大安區,忠孝東路三段,1.019994884,住,2,4,其他,加強磚造,公寓(5樓含以下無電梯),57.41666667,-0.705601589,-0.819325686,0,304608,2770738,,0.019660753,-1.642077109,-0.438451903,3.831342566
TR-2574,台中市,北屯區,太和東街,0.207828723,None,8,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.833333333,-0.039711783,0.384075981,1,222208,2673448,,-0.329710009,-0.548317164,0.622715019,1.254845141
TR-2575,新北市,林口區,信義路,-1.099164445,None,9,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.5,-1.177297474,0.447412911,1,287800,2774972,,-1.486452556,-0.792322893,-0.030639263,2.09806248
TR-2576,台北市,內湖區,內湖路三段,-0.047888377,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.66666667,-0.923351578,-0.819325686,0,308867,2775721,,-0.385439596,-1.338349698,-0.438451903,2.004371664
TR-2577,新北市,林口區,吉祥路,-0.76298298,None,11,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.166666667,-0.276421533,0.269760546,1,288000,2774780,,-0.543010053,-0.939067597,0.091063986,1.816990033
TR-2578,基隆市,信義區,孝東路,0.323358056,None,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.666666667,1.099597523,0.859875356,1,328667,2780162,,1.158298257,0.656354476,-0.233478011,1.325113252
TR-2579,台北市,中正區,信義路二段,-1.250359584,None,13,14,其他,鋼骨造,住宅大樓(11層含以上有電梯),4.416666667,-1.142825181,-0.819325686,0,303598,2769595,,-1.37244736,-1.642077109,0.003523052,7.391593554
TR-2580,台中市,烏日區,環河北路,-0.2605854,None,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.333333333,0.115988077,0.968011578,1,211817,2666309,,-0.095476008,-0.266772092,-0.438451903,1.699876514
TR-2581,桃園市,龍潭區,東龍路,-0.568623564,None,12,14,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.5,-0.281017839,-0.819325686,0,271518,2751116,,-0.492655401,-0.901528254,-0.438451903,1.222053355
TR-2582,高雄市,左營區,榮耀街,-0.421297829,None,13,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.66666667,0.350399674,-0.819325686,0,180165,2508969,,0.450504211,0.205882361,-0.438451903,1.048725347
TR-2583,桃園市,龜山區,文化一路,-0.754402999,None,19,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.583333333,0.097602853,0.289842988,1,288800,2771141,,-0.166481726,-0.254827756,-0.079747591,1.465649475
TR-2584,台中市,西屯區,文心路三段,-1.220365699,其他,16,28,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.166666667,-0.422928781,-0.819325686,0,215567,2674131,,-0.767625749,-0.294073433,-0.301802641,2.486879364
TR-2585,新北市,汐止區,新台五路一段,-0.591311247,None,4,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.333333333,1.826962919,0.416516847,1,316512,2773037,,1.609509889,1.424204671,0.377173377,2.238598703
TR-2586,新北市,八里區,龍米路二段,-0.882862387,None,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24,-0.486127986,-0.819325686,0,295307,2781251,,-0.374406835,-0.218994747,-0.438451903,1.37195866
TR-2587,新北市,新店區,寶安街,-0.108404886,None,6,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),33.91666667,0.210786884,-0.819325686,0,304726,2763973,,0.185717949,0.030129983,-0.438451903,2.566516557
TR-2588,新北市,三峽區,中華路,-0.778628829,None,5,8,住商用,鋼筋混凝土造,華廈(10層含以下有電梯),28.91666667,-0.17357919,-0.819325686,0,287752,2758219,,-0.035503051,-0.181455404,-0.438451903,1.442226772
TR-2589,高雄市,左營區,大中二路,-0.513851077,None,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.833333333,0.354421441,0.569452361,1,179002,2509270,,-0.082745899,-0.377683787,0.887472963,1.282952385
TR-2590,台中市,西屯區,台灣大道四段,0.197277989,None,23,26,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.916666667,3.683295934,1.289330637,2,210498,2675593,,3.048295067,5.005799249,-0.438451903,1.559340291
